x,p_x,y,p_y,p_yx,pmi_yx
"Ghiberti, Bonaccorso",0.0010384215991692627,Polycletus,0.0010384215991692627,1.0,9.91139198784346
"Galassi, Galasso (Galasso Ferrarese)",0.0010384215991692627,Simone,0.0010384215991692627,1.0,9.91139198784346
"Galassi, Galasso (Galasso Ferrarese)",0.0010384215991692627,Cristofano,0.0010384215991692627,1.0,9.91139198784346
Simone,0.0010384215991692627,Cristofano,0.0010384215991692627,1.0,9.91139198784346
"Avanzi, Jacopo (Jacopo Davanzo)",0.0010384215991692627,"Zevio, Aldigieri (Altichiero) da",0.0010384215991692627,1.0,9.91139198784346
"Avanzi, Jacopo (Jacopo Davanzo)",0.0010384215991692627,"Verona, Sebeto da",0.0010384215991692627,1.0,9.91139198784346
"Zevio, Aldigieri (Altichiero) da",0.0010384215991692627,"Verona, Sebeto da",0.0010384215991692627,1.0,9.91139198784346
"Maini (Marini), Michele",0.0010384215991692627,"Marchissi, Antonio di Giorgio",0.0010384215991692627,1.0,9.91139198784346
"Conti, Domenico",0.0010384215991692627,"Salviati, Francesco (Francesco de' Rossi)",0.0010384215991692627,1.0,9.91139198784346
"Cattaneo, Danese (Danese da Carrara)",0.0010384215991692627,"Angelo, Battista d' (Battista d' Agnolo, or del Moro)",0.0010384215991692627,1.0,9.91139198784346
"Ceri, Andrea de'",0.0010384215991692627,"Nunziata, Toto del",0.0010384215991692627,1.0,9.91139198784346
"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0020768431983385254,"Ghirlandajo, David",0.0010384215991692627,0.5,8.91139198784346
"Nola, Giovanni da",0.0020768431983385254,"Santa Croce, Girolamo",0.0010384215991692627,0.5,8.91139198784346
"Bernazzano, Cesare",0.0010384215991692627,"Dossi, Battista",0.0020768431983385254,1.0,8.91139198784346
"Cotignola, Francesco da (Francesco de' Zaganelli",0.0020768431983385254,"Ravenna, Rondinello da (Niccolï¿½ Rondinello)",0.0010384215991692627,0.5,8.91139198784346
"Canneri, Anselmo",0.0020768431983385254,"Caliari, Paolo (Paolo Veronese)",0.0020768431983385254,1.0,8.91139198784346
"Canneri, Anselmo",0.0020768431983385254,"Caroto, Giovanni",0.0010384215991692627,0.5,8.91139198784346
"Caliari, Paolo (Paolo Veronese)",0.0020768431983385254,"Caroto, Giovanni",0.0010384215991692627,0.5,8.91139198784346
"Siena, Pastorino da",0.0020768431983385254,"Cellini, Benvenuto",0.0010384215991692627,0.5,8.91139198784346
"Casentino, Jacopo di",0.003115264797507788,"Daddi, Bernardo",0.0010384215991692627,0.3333333333333333,8.326429487122303
"Romano, Paolo",0.003115264797507788,"Mino, Maestro (Mino del Regno, or del Reame)",0.0020768431983385254,0.6666666666666666,8.326429487122303
"Filarete, Antonio",0.003115264797507788,"Ciuffagni, Bernardo",0.0010384215991692627,0.3333333333333333,8.326429487122303
"Dossi, Dosso",0.003115264797507788,"Bernazzano, Cesare",0.0010384215991692627,0.3333333333333333,8.326429487122303
"Dossi, Dosso",0.003115264797507788,"Dossi, Battista",0.0020768431983385254,0.6666666666666666,8.326429487122303
"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.003115264797507788,"Pistoia, Il (Leonardo)",0.0010384215991692627,0.3333333333333333,8.326429487122303
"Cock, Hieronymus",0.003115264797507788,"Liefrinck, Hans",0.0010384215991692627,0.3333333333333333,8.326429487122303
"Viniziano, Agostino (Agostino de' Musi)",0.003115264797507788,"Dente, Marco (Marco da Ravenna)",0.0020768431983385254,0.6666666666666666,8.326429487122303
Margaritone,0.004153686396677051,"Tedesco, Jacopo (Lapo)",0.0010384215991692627,0.25,7.9113919878434595
"Tafi, Andrea",0.004153686396677051,"Como, Guido da",0.0010384215991692627,0.25,7.9113919878434595
"Laurati, Pietro (Pietro Lorenzetti)",0.0020768431983385254,"Bologhini, Bartolommeo",0.0020768431983385254,0.5,7.9113919878434595
"Maiano, Giuliano da",0.004153686396677051,"Donzello, Polito del",0.0010384215991692627,0.25,7.9113919878434595
"Baldovinetti, Alesso",0.004153686396677051,Graffione,0.0010384215991692627,0.25,7.9113919878434595
"Pollaiuolo, Antonio",0.004153686396677051,"Pollaiuolo, Piero",0.0020768431983385254,0.5,7.9113919878434595
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0020768431983385254,Baviera,0.0020768431983385254,0.5,7.9113919878434595
Baviera,0.0020768431983385254,"Caraglio, Giovanni Jacopo",0.0020768431983385254,0.5,7.9113919878434595
"Ghirlandajo, Ridolfo",0.004153686396677051,"Ceri, Andrea de'",0.0010384215991692627,0.25,7.9113919878434595
"Ghirlandajo, Ridolfo",0.004153686396677051,"Nunziata, Toto del",0.0010384215991692627,0.25,7.9113919878434595
"Signorelli, Luca (Luca da Cortona)",0.004153686396677051,"Caporali, Benedetto (Giovan Battista)",0.0010384215991692627,0.25,7.9113919878434595
"Francia, Francesco",0.004153686396677051,Fivizzano,0.0010384215991692627,0.25,7.9113919878434595
"Ammanati, Bartolommeo",0.0010384215991692627,"Bandinelli, Baccio (Baccio de' Brandini)",0.004153686396677051,1.0,7.9113919878434595
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004153686396677051,"Amalteo, Pomponio",0.0010384215991692627,0.25,7.9113919878434595
"Fiesole, Andrea da (Andrea Ferrucci)",0.004153686396677051,"Maini (Marini), Michele",0.0010384215991692627,0.25,7.9113919878434595
"Fiesole, Andrea da (Andrea Ferrucci)",0.004153686396677051,"Marchissi, Antonio di Giorgio",0.0010384215991692627,0.25,7.9113919878434595
"Vicentino, Valerio (Valerio de' Belli)",0.004153686396677051,"Marmita, Lodovico",0.0010384215991692627,0.25,7.9113919878434595
Agnolo (of Siena),0.005192107995846314,Agostino (of Siena),0.003115264797507788,0.6,7.589463892956098
"Gaddi, Agnolo",0.005192107995846314,"Gaddi, Giovanni",0.0010384215991692627,0.19999999999999998,7.589463892956098
"Bellini, Gentile",0.005192107995846314,"Vivarino, Luigi",0.0010384215991692627,0.19999999999999998,7.589463892956098
"Mantegna, Andrea",0.005192107995846314,"Squarcione, Jacopo",0.0010384215991692627,0.19999999999999998,7.589463892956098
"Pisano, Andrea",0.006230529595015576,"Pisano, Nino",0.0010384215991692627,0.16666666666666666,7.3264294871223035
Simone (brother of Donatello),0.0020768431983385254,"Filarete, Antonio",0.003115264797507788,0.5,7.3264294871223035
"Forlï¿½, Melozzo da",0.0010384215991692627,"Gozzoli, Benozzo",0.006230529595015576,1.0,7.3264294871223035
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006230529595015576,"Francesco, Mariotto di",0.0010384215991692627,0.16666666666666666,7.3264294871223035
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006230529595015576,Tribolo (Niccolï¿½),0.0010384215991692627,0.16666666666666666,7.3264294871223035
"Fabriano, Gentile da",0.003115264797507788,"Pisanello, Vittore or Antonio",0.0020768431983385254,0.3333333333333333,7.3264294871223035
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.003115264797507788,"Feltro, Morto da",0.0020768431983385254,0.3333333333333333,7.3264294871223035
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0020768431983385254,"Vasari, Giorgio",0.003115264797507788,0.5,7.3264294871223035
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0020768431983385254,"Cock, Hieronymus",0.003115264797507788,0.5,7.3264294871223035
"Albertinelli, Mariotto",0.006230529595015576,Visino,0.0010384215991692627,0.16666666666666666,7.3264294871223035
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.006230529595015576,"Claudio, Maestro",0.0020768431983385254,0.3333333333333333,7.3264294871223035
"Nola, Giovanni da",0.0020768431983385254,"Dossi, Dosso",0.003115264797507788,0.5,7.3264294871223035
"Montelupo, Baccio da",0.004153686396677051,"Montelupo, Raffaello da",0.003115264797507788,0.5,7.3264294871223035
"Caravaggio, Polidoro da (Polidoro Caldara)",0.006230529595015576,Maturino,0.0010384215991692627,0.16666666666666666,7.3264294871223035
"Memmi, Simone (Simone Martini, or Sanese)",0.007268951194184839,"Memmi, Lippo",0.003115264797507788,0.42857142857142855,7.104037065785856
"Quercia, Jacopo della (Jacopo della Fonte)",0.007268951194184839,Matteo (of Lucca),0.0010384215991692627,0.14285714285714285,7.104037065785856
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.007268951194184839,Biagio (pupil of Botticelli),0.0010384215991692627,0.14285714285714285,7.104037065785856
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.007268951194184839,Apelles,0.0010384215991692627,0.14285714285714285,7.104037065785856
"Credi, Lorenzo di",0.007268951194184839,"Lunetti, Tommaso di Stefano",0.0010384215991692627,0.14285714285714285,7.104037065785856
"Credi, Lorenzo di",0.007268951194184839,"Credi, Maestro",0.0010384215991692627,0.14285714285714285,7.104037065785856
"Bellini, Gentile",0.005192107995846314,"Bellini, Jacopo",0.003115264797507788,0.39999999999999997,7.004501392234941
"Aretino, Spinello",0.008307372793354102,"Daddi, Bernardo",0.0010384215991692627,0.125,6.9113919878434595
"Robbia, Luca della",0.008307372793354102,"Robbia, Agostino della",0.0010384215991692627,0.125,6.9113919878434595
"Bandinelli, Baccio (Baccio de' Brandini)",0.004153686396677051,"Agnolo, Giuliano di Baccio d'",0.004153686396677051,0.5,6.9113919878434595
"Bandinelli, Baccio (Baccio de' Brandini)",0.004153686396677051,"Vico, Enea",0.0020768431983385254,0.25,6.9113919878434595
"Fiesole, Andrea da (Andrea Ferrucci)",0.004153686396677051,"Cosini, Silvio (Silvio da Fiesole)",0.0020768431983385254,0.25,6.9113919878434595
"Libri, Girolamo dai",0.004153686396677051,"Libri, Francesco dai (the younger)",0.0020768431983385254,0.25,6.9113919878434595
"Donzello, Polito del",0.0010384215991692627,"Maiano, Benedetto da",0.009345794392523364,1.0,6.741466986401148
"Maiano, Benedetto da",0.009345794392523364,"Tasso, Domenico del",0.0010384215991692627,0.11111111111111112,6.741466986401148
"Cosimo, Piero di",0.009345794392523364,"Barile, Gian (of Florence)",0.0010384215991692627,0.11111111111111112,6.741466986401148
"Dï¿½rer, Albrecht",0.009345794392523364,"Leyden, Lucas van (Lucas of Holland)",0.003115264797507788,0.33333333333333337,6.741466986401148
"Cock, Hieronymus",0.003115264797507788,"Vasari, Giorgio",0.003115264797507788,0.3333333333333333,6.7414669864011465
"Bellini, Giovanni",0.010384215991692628,"Vivarino, Luigi",0.0010384215991692627,0.09999999999999999,6.589463892956097
"Bellini, Giovanni",0.010384215991692628,"Carpaccio (Scarpaccia), Vittore",0.0010384215991692627,0.09999999999999999,6.589463892956097
"Viniziano, Domenico (Domenico da Venezia)",0.005192107995846314,"Messina, Antonello da",0.0020768431983385254,0.19999999999999998,6.589463892956097
Franciabigio (Francia),0.010384215991692628,"Francesco, Mariotto di",0.0010384215991692627,0.09999999999999999,6.589463892956097
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.01142263759086189,"Tozzo, Antonio del (Antonio del Rozzo)",0.0010384215991692627,0.09090909090909091,6.451960369206162
"Castagno, Andrea dal (Andrea degli Impiccati)",0.009345794392523364,"Viniziano, Domenico (Domenico da Venezia)",0.005192107995846314,0.4444444444444445,6.419538891513784
"Tafi, Andrea",0.004153686396677051,"Gaddi, Gaddo",0.003115264797507788,0.25,6.326429487122303
"Pisano, Andrea",0.006230529595015576,"Pisano, Tommaso",0.0020768431983385254,0.16666666666666666,6.326429487122303
"Romano, Paolo",0.003115264797507788,"Lotti, Lorenzetto (Lorenzo)",0.004153686396677051,0.3333333333333333,6.326429487122303
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006230529595015576,"Feltro, Morto da",0.0020768431983385254,0.16666666666666666,6.326429487122303
"Verrocchio, Andrea",0.012461059190031152,Orsino,0.0010384215991692627,0.08333333333333333,6.326429487122303
"Vecelli, Tiziano (Tiziano da Cadore)",0.006230529595015576,"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004153686396677051,0.3333333333333333,6.326429487122303
"Vicentino, Valerio (Valerio de' Belli)",0.004153686396677051,"Nassaro, Matteo dal",0.003115264797507788,0.25,6.326429487122303
"Lappoli, Giovanni Antonio",0.008307372793354102,"Vasari, Giorgio",0.003115264797507788,0.25,6.326429487122303
"Ghirlandajo, Domenico",0.013499480789200415,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0020768431983385254,0.15384615384615385,6.210952269702367
"Ghirlandajo, Domenico",0.013499480789200415,"Ghirlandajo, David",0.0010384215991692627,0.07692307692307693,6.210952269702367
"Mazzuoli, Francesco (Parmigiano)",0.013499480789200415,"Trento, Antonio da (Antonio Fantuzzi)",0.0020768431983385254,0.15384615384615385,6.210952269702367
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.009345794392523364,"Angelo, Lorentino d'",0.003115264797507788,0.22222222222222224,6.156504485679991
"Urbino, Timoteo da (Timoteo della Vite)",0.005192107995846314,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.003115264797507788,0.19999999999999998,6.004501392234941
"Beccafumi, Domenico (Domenico di Pace)",0.01557632398753894,"Bazzi, Giovanni Antonio (Il Sodoma)",0.0010384215991692627,0.06666666666666667,6.004501392234941
"Melighino, Jacomo (Jacopo Melighini)",0.0010384215991692627,"San Gallo, Antonio da (the younger)",0.01557632398753894,1.0,6.004501392234941
"Ghiberti, Bartoluccio",0.004153686396677051,"Pollaiuolo, Antonio",0.004153686396677051,0.25,5.9113919878434595
"Pontormo, Jacopo da (Jacopo Carrucci)",0.004153686396677051,"Lappoli, Giovanni Antonio",0.008307372793354102,0.5,5.9113919878434595
Vitruvius,0.0020768431983385254,"Giocondo, Fra",0.008307372793354102,0.5,5.9113919878434595
Liberale,0.008307372793354102,"Morone, Domenico",0.0020768431983385254,0.125,5.9113919878434595
"Bellini, Gentile",0.005192107995846314,"Bellini, Giovanni",0.010384215991692628,0.6,5.852498298789891
"San Gallo, Giuliano da",0.017653167185877467,"Giamberti, Francesco",0.0010384215991692627,0.0588235294117647,5.82392914659312
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.017653167185877467,"Luigi, Andrea (L' Ingegno)",0.0010384215991692627,0.0588235294117647,5.82392914659312
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.018691588785046728,"Ghiberti, Bonaccorso",0.0010384215991692627,0.05555555555555556,5.741466986401147
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.018691588785046728,Polycletus,0.0010384215991692627,0.05555555555555556,5.741466986401147
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.018691588785046728,"Ghiberti, Vittorio",0.0010384215991692627,0.05555555555555556,5.741466986401147
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.018691588785046728,"Panicale, Masolino da",0.0010384215991692627,0.05555555555555556,5.741466986401147
"Maiano, Giuliano da",0.004153686396677051,"Maiano, Benedetto da",0.009345794392523364,0.5,5.741466986401147
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006230529595015576,"Rosselli, Cosimo",0.003115264797507788,0.16666666666666666,5.741466986401147
"Pecori, Domenico",0.003115264797507788,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.006230529595015576,0.3333333333333333,5.741466986401147
"Urbino, Bramante da",0.018691588785046728,Ventura,0.0010384215991692627,0.05555555555555556,5.741466986401147
"Albertinelli, Mariotto",0.006230529595015576,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.003115264797507788,0.16666666666666666,5.741466986401147
"Pontormo, Jacopo da (Jacopo Carrucci)",0.004153686396677051,Franciabigio (Francia),0.010384215991692628,0.5,5.589463892956097
Liberale,0.008307372793354102,"Turbido, Francesco (Il Moro)",0.005192107995846314,0.25,5.589463892956097
"Turbido, Francesco (Il Moro)",0.005192107995846314,"Cavazzuola, Paolo (Paolo Morando)",0.004153686396677051,0.19999999999999998,5.589463892956097
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.003115264797507788,"Sogliani, Giovanni Antonio",0.007268951194184839,0.3333333333333333,5.519074565064699
Torrigiano,0.003115264797507788,"Credi, Lorenzo di",0.007268951194184839,0.3333333333333333,5.519074565064699
"Tafi, Andrea",0.004153686396677051,"Cimabue, Giovanni",0.01142263759086189,0.5,5.451960369206162
"Vinci, Leonardo da",0.02284527518172378,Salai,0.0010384215991692627,0.045454545454545456,5.451960369206162
"Vinci, Leonardo da",0.02284527518172378,"Credi, Maestro",0.0010384215991692627,0.045454545454545456,5.451960369206162
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.01142263759086189,Vitruvius,0.0020768431983385254,0.09090909090909091,5.451960369206162
"San Gallo, Giuliano da",0.017653167185877467,"San Gallo, Antonio da (the elder)",0.004153686396677051,0.1764705882352941,5.408891647314276
"Buffalmacco, Buonamico",0.012461059190031152,"Giovanni, Bruno di",0.0020768431983385254,0.08333333333333333,5.3264294871223035
Agostino (of Siena),0.003115264797507788,"Pisano, Giovanni",0.008307372793354102,0.3333333333333333,5.3264294871223035
"Pisano, Giovanni",0.008307372793354102,"Pisano, Niccola",0.006230529595015576,0.25,5.3264294871223035
"Aretino, Spinello",0.008307372793354102,"Casentino, Jacopo di",0.003115264797507788,0.125,5.3264294871223035
"Bellini, Jacopo",0.003115264797507788,Liberale,0.008307372793354102,0.3333333333333333,5.3264294871223035
"Bellini, Jacopo",0.003115264797507788,"Giocondo, Fra",0.008307372793354102,0.3333333333333333,5.3264294871223035
"Buonarroti, Michelagnolo",0.02699896157840083,"Schongauer, Martin (Martino)",0.0010384215991692627,0.038461538461538464,5.210952269702368
"Buonarroti, Michelagnolo",0.02699896157840083,"Cavalieri, Giovan Battista de'",0.0010384215991692627,0.038461538461538464,5.210952269702368
"Cosimo, Piero di",0.009345794392523364,"Rosselli, Cosimo",0.003115264797507788,0.11111111111111112,5.156504485679991
Donato (Donatello),0.029075804776739357,"Banco, Nanni d' Antonio di",0.0020768431983385254,0.07142857142857142,5.104037065785855
"Ghirlandajo, Ridolfo",0.004153686396677051,"Credi, Lorenzo di",0.007268951194184839,0.25,5.104037065785855
"Lippi, Filippo (Filippino)",0.007268951194184839,"Agnolo, Baccio d' (Baccio Baglioni)",0.004153686396677051,0.14285714285714285,5.104037065785855
"Bellini, Giovanni",0.010384215991692628,"Bellini, Jacopo",0.003115264797507788,0.09999999999999999,5.004501392234941
"Vecelli, Tiziano (Tiziano da Cadore)",0.006230529595015576,"Lombardi, Alfonso",0.005192107995846314,0.16666666666666666,5.004501392234941
"Trento, Antonio da (Antonio Fantuzzi)",0.0020768431983385254,"Beccafumi, Domenico (Domenico di Pace)",0.01557632398753894,0.5,5.004501392234941
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.032191069574247146,"Mantovano, Rinaldo",0.0010384215991692627,0.03225806451612903,4.957195677456585
"Cronaca, Il (Simone del Pollaiuolo)",0.008307372793354102,"Agnolo, Baccio d' (Baccio Baglioni)",0.004153686396677051,0.125,4.9113919878434595
Giotto,0.03426791277258567,"Capanna, Puccio",0.0010384215991692627,0.030303030303030304,4.866997868485006
"Cimabue, Giovanni",0.01142263759086189,"Gaddi, Gaddo",0.003115264797507788,0.09090909090909091,4.866997868485006
"Contucci, Andrea (Andrea Sansovino)",0.01142263759086189,"Montelupo, Raffaello da",0.003115264797507788,0.09090909090909091,4.866997868485006
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.036344755970924195,Piloto,0.0010384215991692627,0.02857142857142857,4.782108970898493
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.036344755970924195,"Ceri, Andrea de'",0.0010384215991692627,0.02857142857142857,4.782108970898493
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.036344755970924195,"Nunziata, Toto del",0.0010384215991692627,0.02857142857142857,4.782108970898493
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.018691588785046728,"Ghiberti, Bartoluccio",0.004153686396677051,0.11111111111111112,4.741466986401147
"Maiano, Benedetto da",0.009345794392523364,"Cronaca, Il (Simone del Pollaiuolo)",0.008307372793354102,0.22222222222222224,4.741466986401147
"Vasari, Lazzaro (the elder)",0.004153686396677051,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.009345794392523364,0.25,4.741466986401147
"Urbino, Bramante da",0.018691588785046728,"Claudio, Maestro",0.0020768431983385254,0.05555555555555556,4.741466986401147
